Latitude (decimal degrees):	48.125
Longitude (decimal degrees):	11.583
Elevation (m):	520
Radiation database:	PVGIS-SARAH2


Slope: 37 deg. (optimum)
Azimuth: 4 deg. (optimum)
Nominal power of the PV system (CdTe) (kWp):	4.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20161029:0910,185.64,75.23,24.1,8.76,2.07,0.0
20161029:1010,365.44,121.1,27.63,9.24,2.41,0.0
20161029:1110,227.2,86.24,28.41,9.76,2.76,0.0
20161029:1210,92.4,49.54,26.34,9.87,2.76,0.0
20161029:1310,226.92,86.24,21.69,10.19,2.48,0.0
20161029:1410,101.76,52.29,14.99,10.23,2.21,0.0
20161029:1510,113.24,55.91,6.79,10.04,2.07,0.0
20161029:1610,0.0,0.0,0.0,9.64,2.07,0.0
20161029:1710,0.0,0.0,0.0,8.85,1.93,0.0
20161029:1810,0.0,0.0,0.0,8.62,1.66,0.0
20161029:1910,0.0,0.0,0.0,7.86,1.66,0.0
20161029:2010,0.0,0.0,0.0,7.37,1.66,0.0
20161029:2110,0.0,0.0,0.0,7.0,1.52,0.0
20161029:2210,0.0,0.0,0.0,6.5,1.52,0.0
20161029:2310,0.0,0.0,0.0,5.9,1.38,0.0
20161030:0010,0.0,0.0,0.0,5.29,1.31,0.0
20161030:0110,0.0,0.0,0.0,5.09,1.1,0.0
20161030:0210,0.0,0.0,0.0,5.06,0.9,0.0
20161030:0310,0.0,0.0,0.0,4.96,0.76,0.0
20161030:0410,0.0,0.0,0.0,4.9,0.62,0.0
20161030:0510,0.0,0.0,0.0,4.41,0.69,0.0
20161030:0610,0.0,0.0,0.0,4.1,0.55,0.0
20161030:0710,443.64,140.38,10.4,4.45,0.55,0.0
20161030:0810,453.08,141.36,17.96,5.17,0.48,0.0
20161030:0910,455.96,142.66,23.78,6.21,0.48,0.0
20161030:1010,1821.36,470.75,27.3,7.54,0.55,0.0
20161030:1110,3254.44,847.93,28.08,8.85,0.97,0.0
20161030:1210,3136.0,814.21,26.02,9.74,1.17,0.0
20161030:1310,2715.6,699.54,21.39,10.28,1.31,0.0
20161030:1410,1999.24,516.76,14.7,10.27,1.24,0.0
20161030:1510,607.48,183.66,6.52,9.78,1.1,0.0
20161030:1610,0.0,0.0,0.0,8.83,1.31,0.0
20161030:1710,0.0,0.0,0.0,7.5,1.31,0.0
20161030:1810,0.0,0.0,0.0,6.77,1.03,0.0
20161030:1910,0.0,0.0,0.0,7.06,0.83,0.0
20161030:2010,0.0,0.0,0.0,6.86,0.76,0.0
20161030:2110,0.0,0.0,0.0,6.33,1.03,0.0
20161030:2210,0.0,0.0,0.0,5.92,1.31,0.0
20161030:2310,0.0,0.0,0.0,6.24,1.45,0.0
20161031:0010,0.0,0.0,0.0,5.94,1.52,0.0
20161031:0110,0.0,0.0,0.0,5.63,1.52,0.0
20161031:0210,0.0,0.0,0.0,5.1,1.52,0.0
20161031:0310,0.0,0.0,0.0,4.65,1.52,0.0
20161031:0410,0.0,0.0,0.0,4.6,1.59,0.0
20161031:0510,0.0,0.0,0.0,4.14,1.66,0.0
20161031:0610,0.0,0.0,0.0,3.59,1.66,0.0
20161031:0710,831.72,234.8,10.13,3.96,1.1,0.0
20161031:0810,1806.48,464.24,17.68,6.22,1.24,0.0
20161031:0910,2224.64,568.09,23.48,7.51,1.45,0.0
20161031:1010,3176.08,818.38,26.98,9.26,1.93,0.0
20161031:1110,3320.84,859.73,27.75,10.05,2.0,0.0
20161031:1210,3157.92,817.42,25.7,10.8,1.79,0.0
20161031:1310,2859.92,736.91,21.09,11.23,1.72,0.0
20161031:1410,2022.0,521.99,14.42,11.14,1.79,0.0
20161031:1510,701.16,207.08,6.26,10.33,1.66,0.0
20161031:1610,0.0,0.0,0.0,8.8,1.79,0.0
20161031:1710,0.0,0.0,0.0,7.61,1.72,0.0
20161031:1810,0.0,0.0,0.0,6.36,1.59,0.0
20161031:1910,0.0,0.0,0.0,4.9,1.38,0.0
20161031:2010,0.0,0.0,0.0,4.71,1.03,0.0
20161031:2110,0.0,0.0,0.0,5.5,0.76,0.0
20161031:2210,0.0,0.0,0.0,4.4,0.83,0.0
20161031:2310,0.0,0.0,0.0,3.41,1.1,0.0
20161101:0010,0.0,0.0,0.0,2.68,1.31,0.0
20161101:0110,0.0,0.0,0.0,2.39,1.24,0.0
20161101:0210,0.0,0.0,0.0,2.46,1.03,0.0
20161101:0310,0.0,0.0,0.0,2.88,0.69,0.0
20161101:0410,0.0,0.0,0.0,2.52,0.41,0.0
20161101:0510,0.0,0.0,0.0,2.41,0.28,0.0
20161101:0610,0.0,0.0,0.0,2.25,0.34,0.0
20161101:0710,1091.48,298.8,9.86,3.22,0.34,0.0
20161101:0810,2084.12,534.64,17.39,4.7,0.34,0.0
20161101:0910,2668.08,687.21,23.17,7.03,0.48,0.0
20161101:1010,3109.2,810.92,26.66,8.99,0.62,0.0
20161101:1110,3409.0,899.06,27.43,11.13,0.83,0.0
20161101:1210,3013.0,787.18,25.38,12.87,1.17,0.0
20161101:1310,2736.88,711.39,20.79,13.87,1.38,0.0
20161101:1410,2019.72,527.02,14.14,13.83,1.1,0.0
20161101:1510,694.52,206.97,6.0,13.26,1.31,0.0
20161101:1610,0.0,0.0,0.0,11.78,1.86,0.0
20161101:1710,0.0,0.0,0.0,10.03,2.28,0.0
20161101:1810,0.0,0.0,0.0,8.56,2.21,0.0
20161101:1910,0.0,0.0,0.0,7.34,2.34,0.0
20161101:2010,0.0,0.0,0.0,6.95,2.41,0.0
20161101:2110,0.0,0.0,0.0,6.88,2.55,0.0
20161101:2210,0.0,0.0,0.0,6.93,2.69,0.0
20161101:2310,0.0,0.0,0.0,7.02,2.76,0.0
20161102:0010,0.0,0.0,0.0,7.04,2.83,0.0
20161102:0110,0.0,0.0,0.0,6.98,2.9,0.0
20161102:0210,0.0,0.0,0.0,7.23,3.03,0.0
20161102:0310,0.0,0.0,0.0,8.17,3.24,0.0
20161102:0410,0.0,0.0,0.0,8.55,3.31,0.0
20161102:0510,0.0,0.0,0.0,8.67,3.45,0.0
20161102:0610,0.0,0.0,0.0,8.81,3.59,0.0
20161102:0710,113.84,55.7,9.6,8.8,4.07,0.0
20161102:0810,301.84,104.85,17.11,8.82,4.55,0.0
20161102:0910,154.88,66.97,22.87,9.16,4.41,0.0
20161102:1010,151.44,66.05,26.34,9.23,4.14,0.0
20161102:1110,128.04,59.63,27.11,9.25,3.52,0.0
20161102:1210,42.28,33.94,25.07,7.8,2.76,0.0
20161102:1310,74.56,44.04,20.5,6.97,2.55,0.0
20161102:1410,29.0,29.36,13.87,6.17,2.34,0.0
20161102:1510,0.0,12.84,5.75,5.71,2.0,0.0
20161102:1610,0.0,0.0,0.0,5.08,2.14,0.0
20161102:1710,0.0,0.0,0.0,4.74,2.21,0.0
20161102:1810,0.0,0.0,0.0,4.52,2.28,0.0
20161102:1910,0.0,0.0,0.0,4.15,2.21,0.0
20161102:2010,0.0,0.0,0.0,3.68,2.21,0.0
20161102:2110,0.0,0.0,0.0,3.37,2.34,0.0
20161102:2210,0.0,0.0,0.0,3.4,2.34,0.0
20161102:2310,0.0,0.0,0.0,3.18,2.28,0.0
20161103:0010,0.0,0.0,0.0,3.22,2.28,0.0
20161103:0110,0.0,0.0,0.0,3.25,2.28,0.0
20161103:0210,0.0,0.0,0.0,3.12,2.21,0.0
20161103:0310,0.0,0.0,0.0,2.93,2.14,0.0
20161103:0410,0.0,0.0,0.0,3.09,2.0,0.0
20161103:0510,0.0,0.0,0.0,3.03,1.79,0.0
20161103:0610,0.0,0.0,0.0,2.73,1.66,0.0
20161103:0710,644.16,188.86,9.33,2.53,1.52,0.0
20161103:0810,499.88,151.7,16.82,3.62,2.14,0.0
20161103:0910,723.2,204.65,22.57,4.53,2.48,0.0
20161103:1010,2627.24,665.0,26.03,5.53,2.28,0.0
20161103:1110,821.04,228.95,26.8,6.46,2.0,0.0
20161103:1210,1870.96,478.56,24.77,6.68,1.72,0.0
20161103:1310,2749.28,701.16,20.21,6.91,1.52,0.0
20161103:1410,1291.08,339.85,13.6,6.72,1.1,0.0
20161103:1510,388.12,128.54,5.5,6.55,0.83,0.0
20161103:1610,0.0,0.0,0.0,5.52,1.17,0.0
20161103:1710,0.0,0.0,0.0,3.97,1.45,0.0
20161103:1810,0.0,0.0,0.0,2.71,1.52,0.0
20161103:1910,0.0,0.0,0.0,1.37,1.79,0.0
20161103:2010,0.0,0.0,0.0,0.68,1.79,0.0
20161103:2110,0.0,0.0,0.0,0.04,1.86,0.0
20161103:2210,0.0,0.0,0.0,-0.26,1.72,0.0
20161103:2310,0.0,0.0,0.0,-0.48,1.52,0.0
20161104:0010,0.0,0.0,0.0,-0.77,1.45,0.0
20161104:0110,0.0,0.0,0.0,-0.78,1.31,0.0
20161104:0210,0.0,0.0,0.0,-0.85,1.24,0.0
20161104:0310,0.0,0.0,0.0,-1.19,1.31,0.0
20161104:0410,0.0,0.0,0.0,-1.45,1.24,0.0
20161104:0510,0.0,0.0,0.0,-1.3,1.1,0.0
20161104:0610,0.0,0.0,0.0,-1.42,1.1,0.0
20161104:0710,1043.04,284.29,9.07,-1.4,0.83,0.0
20161104:0810,2098.4,531.71,16.54,0.63,0.76,0.0
20161104:0910,2956.72,754.27,22.27,2.44,0.62,0.0
20161104:1010,3236.92,836.69,25.72,4.42,0.55,0.0
20161104:1110,3360.64,877.31,26.49,6.36,0.48,0.0
20161104:1210,3255.88,850.47,24.47,7.9,0.48,0.0
20161104:1310,2699.24,697.39,19.93,8.76,0.55,0.0
20161104:1410,2007.84,518.88,13.34,8.93,0.83,0.0
20161104:1510,254.12,94.49,5.26,8.07,1.38,0.0
20161104:1610,0.0,0.0,0.0,6.44,1.93,0.0
20161104:1710,0.0,0.0,0.0,4.93,1.93,0.0
20161104:1810,0.0,0.0,0.0,3.61,1.72,0.0
20161104:1910,0.0,0.0,0.0,2.56,1.38,0.0
20161104:2010,0.0,0.0,0.0,1.71,1.31,0.0
20161104:2110,0.0,0.0,0.0,1.35,1.17,0.0
20161104:2210,0.0,0.0,0.0,1.37,1.1,0.0
20161104:2310,0.0,0.0,0.0,1.32,1.17,0.0
20161105:0010,0.0,0.0,0.0,1.6,1.24,0.0
20161105:0110,0.0,0.0,0.0,1.94,1.1,0.0
20161105:0210,0.0,0.0,0.0,1.67,1.24,0.0
20161105:0310,0.0,0.0,0.0,1.51,1.72,0.0
20161105:0410,0.0,0.0,0.0,2.05,1.72,0.0
20161105:0510,0.0,0.0,0.0,2.23,1.66,0.0
20161105:0610,0.0,0.0,0.0,1.96,1.59,0.0
20161105:0710,57.36,38.53,8.81,2.82,1.17,0.0
20161105:0810,529.76,159.21,16.26,4.69,1.24,0.0
20161105:0910,1089.2,291.55,21.97,6.6,1.38,0.0
20161105:1010,703.6,202.33,25.41,8.78,1.59,0.0
20161105:1110,556.6,168.0,26.18,10.51,1.66,0.0
20161105:1210,413.72,133.65,24.17,11.52,1.38,0.0
20161105:1310,1560.96,410.17,19.65,12.27,0.48,0.0
20161105:1410,1800.08,470.42,13.08,12.32,0.83,0.0
20161105:1510,148.76,66.54,5.02,10.99,1.38,0.0
20161105:1610,0.0,0.0,0.0,9.28,1.66,0.0
20161105:1710,0.0,0.0,0.0,7.92,1.86,0.0
20161105:1810,0.0,0.0,0.0,7.0,1.59,0.0
20161105:1910,0.0,0.0,0.0,8.21,2.21,0.0
20161105:2010,0.0,0.0,0.0,8.05,2.14,0.0
20161105:2110,0.0,0.0,0.0,7.94,2.21,0.0
20161105:2210,0.0,0.0,0.0,7.49,2.28,0.0
20161105:2310,0.0,0.0,0.0,7.02,1.72,0.0
20161106:0010,0.0,0.0,0.0,6.71,1.38,0.0
20161106:0110,0.0,0.0,0.0,6.36,1.24,0.0
20161106:0210,0.0,0.0,0.0,6.07,1.24,0.0
20161106:0310,0.0,0.0,0.0,5.71,0.97,0.0
20161106:0410,0.0,0.0,0.0,5.45,1.03,0.0
20161106:0510,0.0,0.0,0.0,5.19,1.03,0.0
20161106:0610,0.0,0.0,0.0,4.94,0.97,0.0
20161106:0710,151.32,65.92,8.55,4.92,1.59,0.0
20161106:0810,9.48,22.02,15.99,4.18,1.79,0.0
20161106:0910,29.28,29.36,21.68,3.51,2.14,0.0
20161106:1010,216.64,82.57,25.11,3.17,2.14,0.0
20161106:1110,103.88,52.29,25.88,2.87,2.07,0.0
20161106:1210,40.24,33.03,23.88,2.56,2.07,0.0
20161106:1310,178.16,72.47,19.37,2.55,1.93,0.0
20161106:1410,0.0,15.6,12.83,2.41,2.07,0.0
20161106:1510,0.0,15.6,4.78,2.18,1.93,0.0
20161106:1610,0.0,0.0,0.0,1.95,1.79,0.0
20161106:1710,0.0,0.0,0.0,1.84,1.66,0.0
20161106:1810,0.0,0.0,0.0,1.79,1.66,0.0
20161106:1910,0.0,0.0,0.0,1.26,1.72,0.0
20161106:2010,0.0,0.0,0.0,1.45,1.86,0.0
20161106:2110,0.0,0.0,0.0,1.45,1.93,0.0
20161106:2210,0.0,0.0,0.0,1.42,1.79,0.0
20161106:2310,0.0,0.0,0.0,1.31,1.72,0.0
20161107:0010,0.0,0.0,0.0,0.89,1.79,0.0
20161107:0110,0.0,0.0,0.0,0.42,1.86,0.0
20161107:0210,0.0,0.0,0.0,0.21,1.66,0.0
20161107:0310,0.0,0.0,0.0,-0.24,1.52,0.0
20161107:0410,0.0,0.0,0.0,-0.61,1.31,0.0
20161107:0510,0.0,0.0,0.0,-0.68,1.38,0.0
20161107:0610,0.0,0.0,0.0,-0.78,1.52,0.0
20161107:0710,118.84,56.48,8.29,0.36,1.45,0.0
20161107:0810,140.92,62.38,15.71,1.01,1.66,0.0
20161107:0910,486.0,148.15,21.39,1.56,2.0,0.0
20161107:1010,936.48,253.71,24.81,2.43,1.86,0.0
20161107:1110,1412.64,365.42,25.58,2.84,1.59,0.0
20161107:1210,1739.2,443.43,23.6,3.13,1.38,0.0
20161107:1310,1909.16,484.5,19.11,3.21,1.24,0.0
20161107:1410,315.16,106.99,12.59,3.28,1.24,0.0
20161107:1510,111.16,55.13,4.56,2.63,0.9,0.0
20161107:1610,0.0,0.0,0.0,1.78,1.24,0.0
20161107:1710,0.0,0.0,0.0,0.88,1.45,0.0
20161107:1810,0.0,0.0,0.0,-0.22,1.59,0.0
20161107:1910,0.0,0.0,0.0,-0.76,1.45,0.0
20161107:2010,0.0,0.0,0.0,-1.67,1.52,0.0
20161107:2110,0.0,0.0,0.0,-2.36,1.52,0.0
20161107:2210,0.0,0.0,0.0,-2.69,1.45,0.0
20161107:2310,0.0,0.0,0.0,-2.86,1.24,0.0
20161108:0010,0.0,0.0,0.0,-2.84,0.97,0.0
20161108:0110,0.0,0.0,0.0,-2.24,0.76,0.0
20161108:0210,0.0,0.0,0.0,-2.15,0.55,0.0
20161108:0310,0.0,0.0,0.0,-2.24,0.48,0.0
20161108:0410,0.0,0.0,0.0,-2.33,0.69,0.0
20161108:0510,0.0,0.0,0.0,-3.38,0.83,0.0
20161108:0610,0.0,0.0,0.0,-3.36,0.83,0.0
20161108:0710,561.24,167.99,8.04,-2.0,1.1,0.0
20161108:0810,1776.88,451.48,15.44,0.05,1.03,0.0
20161108:0910,2369.6,597.06,21.11,1.57,1.24,0.0
20161108:1010,1925.68,487.49,24.52,2.87,1.86,0.0
20161108:1110,2219.92,560.76,25.29,3.65,1.86,0.0
20161108:1210,2013.88,509.82,23.31,4.3,2.07,0.0
20161108:1310,1791.8,455.38,18.85,4.5,2.14,0.0
20161108:1410,1878.48,478.38,12.35,4.4,2.07,0.0
20161108:1510,640.48,191.19,4.34,3.88,1.52,0.0
20161108:1610,0.0,0.0,0.0,2.98,1.52,0.0
20161108:1710,0.0,0.0,0.0,1.8,1.72,0.0
20161108:1810,0.0,0.0,0.0,0.58,1.93,0.0
20161108:1910,0.0,0.0,0.0,-0.53,2.0,0.0
20161108:2010,0.0,0.0,0.0,-0.55,2.0,0.0
20161108:2110,0.0,0.0,0.0,-0.65,2.14,0.0
20161108:2210,0.0,0.0,0.0,-1.01,2.14,0.0
20161108:2310,0.0,0.0,0.0,-1.36,2.0,0.0
20161109:0010,0.0,0.0,0.0,-1.87,1.86,0.0
20161109:0110,0.0,0.0,0.0,-2.29,1.66,0.0
20161109:0210,0.0,0.0,0.0,-2.54,1.52,0.0
20161109:0310,0.0,0.0,0.0,-2.46,1.38,0.0
20161109:0410,0.0,0.0,0.0,-2.39,1.17,0.0
20161109:0510,0.0,0.0,0.0,-2.97,1.31,0.0
20161109:0610,0.0,0.0,0.0,-3.5,1.38,0.0
20161109:0710,0.0,0.0,0.0,-2.81,1.38,0.0
20161109:0810,641.52,183.7,15.17,-0.46,1.31,0.0
20161109:0910,1542.36,394.56,20.82,1.49,1.45,0.0
20161109:1010,2028.16,512.85,24.23,2.98,1.72,0.0
20161109:1110,880.24,241.5,25.0,3.94,1.66,0.0
20161109:1210,2531.6,640.87,23.04,4.59,1.66,0.0
20161109:1310,1716.6,438.25,18.59,4.94,1.79,0.0
20161109:1410,468.36,144.14,12.11,4.8,1.86,0.0
20161109:1510,635.32,190.15,4.12,4.09,1.66,0.0
20161109:1610,0.0,0.0,0.0,3.06,1.72,0.0
20161109:1710,0.0,0.0,0.0,2.48,1.59,0.0
20161109:1810,0.0,0.0,0.0,2.09,1.31,0.0
20161109:1910,0.0,0.0,0.0,1.82,1.1,0.0
20161109:2010,0.0,0.0,0.0,1.71,1.38,0.0
20161109:2110,0.0,0.0,0.0,1.62,1.79,0.0
20161109:2210,0.0,0.0,0.0,1.74,2.07,0.0
20161109:2310,0.0,0.0,0.0,2.29,3.1,0.0
20161110:0010,0.0,0.0,0.0,2.72,4.76,0.0
20161110:0110,0.0,0.0,0.0,3.09,5.45,0.0
20161110:0210,0.0,0.0,0.0,3.1,5.38,0.0
20161110:0310,0.0,0.0,0.0,3.02,4.9,0.0
20161110:0410,0.0,0.0,0.0,2.91,4.21,0.0
20161110:0510,0.0,0.0,0.0,2.36,3.72,0.0
20161110:0610,0.0,0.0,0.0,1.87,3.59,0.0
20161110:0710,419.84,134.38,7.53,2.32,4.9,0.0
20161110:0810,1046.28,277.68,14.9,2.75,4.83,0.0
20161110:0910,206.12,79.81,20.54,3.53,4.83,0.0
20161110:1010,705.28,200.02,23.94,4.4,5.31,0.0
20161110:1110,785.32,218.89,24.72,4.91,4.83,0.0
20161110:1210,1736.88,440.61,22.77,5.21,4.28,0.0
20161110:1310,1181.04,310.18,18.34,5.71,3.93,0.0
20161110:1410,1780.6,453.93,11.88,5.71,3.38,0.0
20161110:1510,81.72,46.75,3.91,4.44,2.83,0.0
20161110:1610,0.0,0.0,0.0,3.62,2.62,0.0
20161110:1710,0.0,0.0,0.0,3.06,2.62,0.0
20161110:1810,0.0,0.0,0.0,2.46,2.55,0.0
20161110:1910,0.0,0.0,0.0,3.12,2.55,0.0
20161110:2010,0.0,0.0,0.0,3.01,2.41,0.0
20161110:2110,0.0,0.0,0.0,2.71,2.07,0.0
20161110:2210,0.0,0.0,0.0,2.42,1.86,0.0
20161110:2310,0.0,0.0,0.0,2.29,1.72,0.0
20161111:0010,0.0,0.0,0.0,2.16,1.79,0.0
20161111:0110,0.0,0.0,0.0,1.75,1.59,0.0
20161111:0210,0.0,0.0,0.0,1.02,1.38,0.0
20161111:0310,0.0,0.0,0.0,0.84,1.45,0.0
20161111:0410,0.0,0.0,0.0,0.85,1.24,0.0
20161111:0510,0.0,0.0,0.0,0.68,1.17,0.0
20161111:0610,0.0,0.0,0.0,0.61,1.24,0.0
20161111:0710,86.52,47.36,7.28,1.15,1.59,0.0
20161111:0810,301.88,103.52,14.64,1.54,2.21,0.0
20161111:0910,231.48,86.24,20.27,2.67,3.72,0.0
20161111:1010,550.92,163.88,23.66,3.46,4.14,0.0
20161111:1110,256.32,92.66,24.44,3.67,4.69,0.0
20161111:1210,351.2,116.34,22.5,4.35,3.79,0.0
20161111:1310,626.24,181.21,18.09,4.55,3.59,0.0
20161111:1410,126.2,58.52,11.66,3.63,3.17,0.0
20161111:1510,110.36,55.15,3.7,3.25,3.1,0.0
20161111:1610,0.0,0.0,0.0,2.79,2.69,0.0
20161111:1710,0.0,0.0,0.0,2.42,2.55,0.0
20161111:1810,0.0,0.0,0.0,2.08,2.41,0.0
20161111:1910,0.0,0.0,0.0,1.25,2.28,0.0
20161111:2010,0.0,0.0,0.0,1.0,2.28,0.0
20161111:2110,0.0,0.0,0.0,0.86,2.34,0.0
20161111:2210,0.0,0.0,0.0,0.75,2.28,0.0
20161111:2310,0.0,0.0,0.0,0.57,2.48,0.0
20161112:0010,0.0,0.0,0.0,0.47,2.34,0.0
20161112:0110,0.0,0.0,0.0,0.36,2.14,0.0
20161112:0210,0.0,0.0,0.0,0.03,2.14,0.0
20161112:0310,0.0,0.0,0.0,-0.02,1.93,0.0
20161112:0410,0.0,0.0,0.0,-0.03,1.79,0.0
20161112:0510,0.0,0.0,0.0,-0.15,1.59,0.0
20161112:0610,0.0,0.0,0.0,-0.23,1.52,0.0
20161112:0710,255.36,93.05,7.03,-0.1,1.79,0.0
20161112:0810,280.4,98.01,14.38,0.09,2.07,0.0
20161112:0910,203.68,78.9,20.0,0.63,1.93,0.0
20161112:1010,364.04,118.99,23.38,1.35,2.07,0.0
20161112:1110,709.84,200.77,24.16,1.92,2.14,0.0
20161112:1210,531.6,159.18,22.24,2.38,1.86,0.0
20161112:1310,400.44,127.77,17.85,2.69,1.59,0.0
20161112:1410,742.04,207.8,11.44,2.56,1.52,0.0
20161112:1510,188.08,76.81,3.51,2.3,1.24,0.0
20161112:1610,0.0,0.0,0.0,1.42,1.17,0.0
20161112:1710,0.0,0.0,0.0,0.05,1.24,0.0
20161112:1810,0.0,0.0,0.0,-0.61,1.03,0.0
20161112:1910,0.0,0.0,0.0,-0.16,0.97,0.0
20161112:2010,0.0,0.0,0.0,-0.53,1.1,0.0
20161112:2110,0.0,0.0,0.0,-0.71,1.24,0.0
20161112:2210,0.0,0.0,0.0,-0.99,1.31,0.0
20161112:2310,0.0,0.0,0.0,-1.17,1.31,0.0
20161113:0010,0.0,0.0,0.0,-1.94,1.38,0.0
20161113:0110,0.0,0.0,0.0,-2.25,1.31,0.0
20161113:0210,0.0,0.0,0.0,-2.49,1.24,0.0
20161113:0310,0.0,0.0,0.0,-2.41,1.17,0.0
20161113:0410,0.0,0.0,0.0,-2.82,1.24,0.0
20161113:0510,0.0,0.0,0.0,-3.06,1.31,0.0
20161113:0610,0.0,0.0,0.0,-2.91,1.24,0.0
20161113:0710,200.64,78.8,6.79,-1.18,1.17,0.0
20161113:0810,655.8,187.07,14.12,0.09,1.59,0.0
20161113:0910,1252.92,325.4,19.73,0.65,1.79,0.0
20161113:1010,925.88,250.45,23.11,1.3,1.86,0.0
20161113:1110,560.8,166.05,23.9,1.81,1.93,0.0
20161113:1210,1261.44,328.31,21.99,2.2,2.07,0.0
20161113:1310,683.68,193.93,17.62,2.3,2.34,0.0
20161113:1410,0.0,13.76,11.22,2.16,2.69,0.0
20161113:1510,112.76,55.85,3.31,1.7,2.62,0.0
20161113:1610,0.0,0.0,0.0,0.9,2.55,0.0
20161113:1710,0.0,0.0,0.0,0.04,2.62,0.0
20161113:1810,0.0,0.0,0.0,-0.57,2.69,0.0
20161113:1910,0.0,0.0,0.0,-0.8,2.62,0.0
20161113:2010,0.0,0.0,0.0,-1.0,2.69,0.0
20161113:2110,0.0,0.0,0.0,-1.51,2.62,0.0
20161113:2210,0.0,0.0,0.0,-1.86,2.62,0.0
20161113:2310,0.0,0.0,0.0,-2.09,2.76,0.0
20161114:0010,0.0,0.0,0.0,-2.24,2.69,0.0
20161114:0110,0.0,0.0,0.0,-2.38,2.55,0.0
20161114:0210,0.0,0.0,0.0,-2.55,2.55,0.0
20161114:0310,0.0,0.0,0.0,-2.69,2.55,0.0
20161114:0410,0.0,0.0,0.0,-2.92,2.48,0.0
20161114:0510,0.0,0.0,0.0,-3.07,2.41,0.0
20161114:0610,0.0,0.0,0.0,-3.24,2.28,0.0
20161114:0710,107.08,53.17,6.55,-2.72,2.07,0.0
20161114:0810,217.88,82.12,13.87,-1.47,2.62,0.0
20161114:0910,158.76,66.97,19.46,-0.71,2.62,0.0
20161114:1010,168.76,69.72,22.84,0.33,2.62,0.0
20161114:1110,192.88,76.14,23.63,1.24,2.62,0.0
20161114:1210,178.4,72.47,21.74,2.13,2.48,0.0
20161114:1310,577.84,169.34,17.39,2.4,2.34,0.0
20161114:1410,1643.52,419.1,11.02,2.18,2.34,0.0
20161114:1510,292.52,104.19,3.12,1.2,1.93,0.0
20161114:1610,0.0,0.0,0.0,-0.14,1.93,0.0
20161114:1710,0.0,0.0,0.0,-1.18,1.66,0.0
20161114:1810,0.0,0.0,0.0,-2.32,1.59,0.0
20161114:1910,0.0,0.0,0.0,-1.73,1.03,0.0
20161114:2010,0.0,0.0,0.0,-0.87,0.69,0.0
20161114:2110,0.0,0.0,0.0,-1.37,0.83,0.0
20161114:2210,0.0,0.0,0.0,-1.23,0.69,0.0
20161114:2310,0.0,0.0,0.0,-1.25,0.48,0.0
20161115:0010,0.0,0.0,0.0,-1.53,0.28,0.0
20161115:0110,0.0,0.0,0.0,-1.24,0.28,0.0
20161115:0210,0.0,0.0,0.0,-1.67,0.41,0.0
20161115:0310,0.0,0.0,0.0,-1.65,0.55,0.0
20161115:0410,0.0,0.0,0.0,-2.02,0.83,0.0
20161115:0510,0.0,0.0,0.0,-1.68,0.55,0.0
20161115:0610,0.0,0.0,0.0,-1.54,0.34,0.0
20161115:0710,0.0,15.6,6.31,-1.01,0.76,0.0
20161115:0810,392.48,125.26,13.62,0.13,0.83,0.0
20161115:0910,931.88,252.23,19.2,2.46,1.17,0.0
20161115:1010,1121.2,297.35,22.58,4.09,1.52,0.0
20161115:1110,1840.24,468.83,23.38,5.28,1.93,0.0
20161115:1210,677.6,194.43,21.5,5.98,2.07,0.0
20161115:1310,681.04,194.83,17.17,6.46,2.07,0.0
20161115:1410,434.92,136.43,10.82,6.13,1.59,0.0
20161115:1510,6.92,21.26,2.94,5.31,1.79,0.0
20161115:1610,0.0,0.0,0.0,4.83,2.0,0.0
20161115:1710,0.0,0.0,0.0,4.68,2.21,0.0
20161115:1810,0.0,0.0,0.0,4.19,2.48,0.0
20161115:1910,0.0,0.0,0.0,3.28,3.1,0.0
20161115:2010,0.0,0.0,0.0,3.61,3.1,0.0
20161115:2110,0.0,0.0,0.0,3.96,3.03,0.0
20161115:2210,0.0,0.0,0.0,4.42,2.83,0.0
20161115:2310,0.0,0.0,0.0,4.88,2.76,0.0
20161116:0010,0.0,0.0,0.0,5.33,2.76,0.0
20161116:0110,0.0,0.0,0.0,5.49,2.69,0.0
20161116:0210,0.0,0.0,0.0,5.25,2.48,0.0
20161116:0310,0.0,0.0,0.0,5.26,2.41,0.0
20161116:0410,0.0,0.0,0.0,5.38,2.34,0.0
20161116:0510,0.0,0.0,0.0,5.47,2.21,0.0
20161116:0610,0.0,0.0,0.0,5.64,2.07,0.0
20161116:0710,0.0,11.01,6.07,6.0,2.69,0.0
20161116:0810,50.96,36.7,13.37,6.45,2.69,0.0
20161116:0910,253.96,92.66,18.95,6.89,2.62,0.0
20161116:1010,703.28,200.96,22.32,7.46,2.69,0.0
20161116:1110,609.4,179.13,23.12,7.84,2.83,0.0
20161116:1210,462.08,144.13,21.26,8.45,2.9,0.0
20161116:1310,74.16,44.04,16.95,8.84,2.9,0.0
20161116:1410,466.8,144.66,10.62,9.07,2.9,0.0
20161116:1510,1.24,18.9,2.77,8.82,2.69,0.0
20161116:1610,0.0,0.0,0.0,8.3,2.76,0.0
20161116:1710,0.0,0.0,0.0,8.26,2.9,0.0
